dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,145.860945,123.094306,74.540073,30.719925,-7.097131,-10.812397,0.473409
0.020000,146.405377,123.372681,75.151546,30.573639,-7.314335,-10.860197,0.471886
0.020000,146.947566,123.648832,75.760009,30.423156,-7.524139,-10.490180,0.470255
0.020000,147.487459,123.922668,76.365377,30.268430,-7.736277,-10.606924,0.468515
0.020000,148.025005,124.194103,76.967567,30.109501,-7.946478,-10.510053,0.466667
0.020000,148.560154,124.463051,77.566497,29.946501,-8.149972,-10.174676,0.464713
0.020000,149.092852,124.729431,78.162085,29.779395,-8.355303,-10.266534,0.462654
0.020000,149.623046,124.993160,78.754250,29.608214,-8.559065,-10.188132,0.460489
0.020000,150.150683,125.254160,79.342911,29.433052,-8.758114,-9.952458,0.458221
0.020000,150.675710,125.512355,79.927991,29.254010,-8.952096,-9.699061,0.455851
0.020000,151.198073,125.767671,80.509411,29.070992,-9.150874,-9.938890,0.453378
0.020000,151.717716,126.020035,81.087093,28.884127,-9.343263,-9.619483,0.450806
0.020000,152.234585,126.269380,81.660963,28.693465,-9.533125,-9.493099,0.448135
0.020000,152.748624,126.515638,82.230945,28.499101,-9.718171,-9.252315,0.445366
0.020000,153.259778,126.758746,82.796965,28.301017,-9.904217,-9.302281,0.442501
0.020000,153.767988,126.998641,83.358950,28.099267,-10.087488,-9.163552,0.439541
0.020000,154.273198,127.235266,83.916829,27.893929,-10.266889,-8.970028,0.436488
0.020000,154.775350,127.468564,84.470530,27.685058,-10.443569,-8.834034,0.433344
0.020000,155.274387,127.698482,85.019984,27.472708,-10.617499,-8.696507,0.430110
0.020000,155.770249,127.924970,85.565123,27.256935,-10.788651,-8.557595,0.426787
0.020000,156.262878,128.147981,86.105879,27.037795,-10.957001,-8.417456,0.423379
0.020000,156.752214,128.367470,86.642186,26.815344,-11.122526,-8.276257,0.419887
0.020000,157.238197,128.583395,87.173978,26.589640,-11.285209,-8.134171,0.416313
0.020000,157.720768,128.795719,87.701193,26.360739,-11.445037,-7.991377,0.412658
0.020000,158.199864,129.004406,88.223767,26.128700,-11.601998,-7.848057,0.408926
0.020000,158.675426,129.209423,88.741639,25.893578,-11.756086,-7.704396,0.405118
0.020000,159.147391,129.410742,89.254747,25.655432,-11.907297,-7.560576,0.401237
0.020000,159.615698,129.608336,89.763034,25.414319,-12.055633,-7.416781,0.397285
0.020000,160.080285,129.802183,90.266440,25.170297,-12.201097,-7.273188,0.393264
0.020000,160.541091,129.992262,90.764909,24.923487,-12.340495,-6.969923,0.389178
0.020000,160.998052,130.178557,91.258386,24.673832,-12.482754,-7.112969,0.385028
0.020000,161.451105,130.361054,91.746815,24.421427,-12.620269,-6.875720,0.380818
0.020000,161.900188,130.539744,92.230142,24.166364,-12.753151,-6.644125,0.376551
0.020000,162.345238,130.714618,92.708316,23.908713,-12.882529,-6.468887,0.372228
0.020000,162.786191,130.885672,93.181285,23.648417,-13.014814,-6.614238,0.367854
0.020000,163.222984,131.052906,93.648998,23.385669,-13.137405,-6.129580,0.363430
0.020000,163.655554,131.216321,94.111406,23.120404,-13.263262,-6.292805,0.358961
0.020000,164.083838,131.375923,94.568461,22.852746,-13.382889,-5.981351,0.354449
0.020000,164.507806,131.531732,95.020153,22.584601,-13.407246,-1.217860,0.349897
0.020000,164.927471,131.683786,95.466515,22.318116,-13.324262,4.149169,0.345308
0.020000,165.342846,131.832124,95.907583,22.053371,-13.237255,4.350358,0.340683
0.020000,165.753944,131.976788,96.343391,21.790438,-13.146628,4.531360,0.336025
0.020000,166.160779,132.117817,96.773977,21.529270,-13.058403,4.411261,0.331338
0.020000,166.563362,132.255257,97.199374,21.269871,-12.969954,4.422430,0.326622
0.020000,166.961707,132.389149,97.619619,21.012248,-12.881163,4.439584,0.321880
0.020000,167.355826,132.519539,98.034747,20.756392,-12.792792,4.418539,0.317115
0.020000,167.745730,132.646472,98.444793,20.502291,-12.705060,4.386605,0.312329
0.020000,168.131433,132.769995,98.849792,20.249941,-12.617469,4.379516,0.307525
0.020000,168.512944,132.890154,99.249778,19.999336,-12.530278,4.359564,0.302704
0.020000,168.890277,133.006998,99.644788,19.750464,-12.443589,4.334476,0.297869
0.020000,169.263442,133.120574,100.034854,19.503315,-12.357424,4.308218,0.293022
0.020000,169.632451,133.230932,100.420012,19.257879,-12.271805,4.280960,0.288166
0.020000,169.997314,133.338121,100.800294,19.014144,-12.186747,4.252883,0.283303
0.020000,170.358043,133.442192,101.175736,18.772061,-12.104170,4.128850,0.278435
0.020000,170.714649,133.543195,101.546369,18.531665,-12.019799,4.218556,0.273564
0.020000,171.067142,133.641180,101.912228,18.292935,-11.936503,4.164822,0.268692
0.020000,171.415534,133.736200,102.273345,18.055854,-11.854041,4.123076,0.263822
0.020000,171.759833,133.828305,102.629751,17.820312,-11.777115,3.846302,0.258956
0.020000,172.100052,133.917548,102.981479,17.586420,-11.694607,4.125402,0.254096
0.020000,172.436200,134.003981,103.328562,17.354141,-11.613948,4.032942,0.249244
0.020000,172.768286,134.087655,103.671028,17.123274,-11.543326,3.531099,0.244402
0.020000,173.096324,134.168624,104.008910,16.894129,-11.457257,4.303487,0.239573
0.020000,173.420318,134.246940,104.342236,16.666262,-11.393376,3.194025,0.234757
0.020000,173.740284,134.322655,104.671037,16.440086,-11.308788,4.229410,0.229957
0.020000,174.056227,134.395822,104.995342,16.215227,-11.242938,3.292476,0.225176
0.020000,174.368158,134.466493,105.315178,15.991820,-11.170376,3.628123,0.220414
0.020000,174.676087,134.534721,105.630576,15.769892,-11.096368,3.700376,0.215675
0.020000,174.980024,134.600558,105.941561,15.549270,-11.031095,3.263689,0.210959
0.020000,175.279974,134.664057,106.248160,15.329909,-10.968045,3.152503,0.206268
0.020000,175.575950,134.725269,106.550399,15.111977,-10.896633,3.570569,0.201605
0.020000,175.867960,134.784247,106.848305,14.895315,-10.833077,3.177809,0.196970
0.020000,176.156013,134.841042,107.141903,14.679897,-10.770931,3.107312,0.192366
0.020000,176.440115,134.895705,107.431217,14.465693,-10.710167,3.038184,0.187794
0.020000,176.720277,134.948287,107.716271,14.252678,-10.650754,2.970665,0.183257
0.020000,176.996506,134.998840,107.997087,14.040825,-10.592654,2.904992,0.178754
0.020000,177.268810,135.047414,108.273689,13.830109,-10.535826,2.841394,0.174288
0.020000,177.537197,135.094058,108.546100,13.620504,-10.480224,2.780094,0.169861
0.020000,177.801675,135.138823,108.814339,13.411988,-10.425798,2.721308,0.165473
0.020000,178.062251,135.181758,109.078429,13.204481,-10.375350,2.522390,0.161126
0.020000,178.318929,135.222911,109.338385,12.997808,-10.333640,2.085531,0.156822
0.020000,178.571721,135.262332,109.594232,12.792352,-10.272824,3.040802,0.152562
0.020000,178.820635,135.300068,109.845990,12.587895,-10.222817,2.500313,0.148346
0.020000,179.065669,135.336165,110.093669,12.383947,-10.197417,1.269994,0.144177
0.020000,179.306839,135.370672,110.337295,12.181300,-10.132358,3.252963,0.140056
0.020000,179.544146,135.403635,110.576881,11.979279,-10.101024,1.566696,0.135982
0.020000,179.777598,135.435100,110.812444,11.778157,-10.056128,2.244787,0.131959
0.020000,180.007200,135.465111,111.043999,11.577751,-10.020304,1.791229,0.127986
0.020000,180.232961,135.493714,111.271565,11.378298,-9.972665,2.381945,0.124064
0.020000,180.454879,135.520953,111.495148,11.179165,-9.956605,0.802981,0.120196
0.020000,180.672968,135.546872,111.714771,10.981171,-9.899743,2.843112,0.116381
0.020000,180.887231,135.571513,111.930446,10.783754,-9.870806,1.446852,0.112620
0.020000,181.097666,135.594918,112.142179,10.586617,-9.856870,0.696805,0.108915
0.020000,181.304284,135.617130,112.349988,10.390459,-9.807911,2.447928,0.105265
0.020000,181.507091,135.638190,112.553885,10.194853,-9.780287,1.381236,0.101673
0.020000,181.706089,135.658138,112.753881,9.999780,-9.753669,1.330898,0.098139
0.020000,181.901283,135.677013,112.949985,9.805220,-9.727985,1.284166,0.094662
0.020000,182.092676,135.694855,113.142208,9.611157,-9.703164,1.241085,0.091245
0.020000,182.280273,135.711703,113.330560,9.417574,-9.679130,1.201691,0.087888
0.020000,182.464076,135.727593,113.515049,9.224458,-9.655810,1.166012,0.084591
0.020000,182.644091,135.742564,113.695685,9.031795,-9.633128,1.134064,0.081355
0.020000,182.820320,135.756652,113.872476,8.839575,-9.611011,1.105856,0.078180
0.020000,182.992768,135.769891,114.045432,8.647787,-9.589384,1.081387,0.075068
0.020000,183.161440,135.782318,114.214560,8.456424,-9.568171,1.060649,0.072017
0.020000,183.326332,135.793967,114.379864,8.265157,-9.563355,0.240802,0.069030
0.020000,183.487449,135.804870,114.541350,8.074301,-9.542823,1.026582,0.066107
0.020000,183.644801,135.815061,114.699031,7.884065,-9.511761,1.553116,0.063247
0.020000,183.798384,135.824572,114.852908,7.693842,-9.511147,0.030697,0.060452
0.020000,183.948199,135.833435,115.002985,7.503856,-9.499323,0.591172,0.057721
0.020000,184.094257,135.841679,115.149276,7.314556,-9.464980,1.717144,0.055055
0.020000,184.236548,135.849336,115.291772,7.124799,-9.487880,-1.144986,0.052455
0.020000,184.375087,135.856433,115.430493,6.936055,-9.437177,2.535155,0.049920
0.020000,184.509864,135.863000,115.565430,6.746864,-9.459569,-1.119587,0.047451
0.020000,184.640890,135.869064,115.696596,6.558294,-9.428511,1.552866,0.045048
0.020000,184.768168,135.874653,115.823997,6.370042,-9.412582,0.796467,0.042712
0.020000,184.891686,135.879791,115.947622,6.181246,-9.439794,-1.360576,0.040443
0.020000,185.011459,135.884506,116.067488,5.993292,-9.397708,2.104255,0.038240
0.020000,185.127488,135.888821,116.183596,5.805424,-9.393385,0.216159,0.036105
0.020000,185.239771,135.892760,116.295949,5.617641,-9.389151,0.211727,0.034036
0.020000,185.348306,135.896347,116.404543,5.429711,-9.396501,-0.367501,0.032036
0.020000,185.453097,135.899604,116.509385,5.242085,-9.381322,0.758913,0.030103
0.020000,185.554147,135.902553,116.610478,5.054652,-9.371650,0.483634,0.028238
0.020000,185.651457,135.905214,116.707824,4.867309,-9.367144,0.225312,0.026441
0.020000,185.745028,135.907608,116.801425,4.680059,-9.362475,0.233403,0.024712
0.020000,185.834895,135.909754,116.891318,4.494633,-9.271302,4.558665,0.023051
0.020000,185.921132,135.911674,116.977576,4.312900,-9.086662,9.232022,0.021456
0.020000,186.003811,135.913384,117.060273,4.134850,-8.902483,9.208959,0.019926
0.020000,186.083006,135.914905,117.139483,3.960484,-8.718339,9.207163,0.018460
0.020000,186.158797,135.916251,117.215286,3.790165,-8.515906,10.121641,0.017056
0.020000,186.231261,135.917438,117.287760,3.623694,-8.323597,9.615498,0.015714
0.020000,186.300475,135.918481,117.356981,3.461072,-8.131102,9.624725,0.014431
0.020000,186.366500,135.919394,117.423012,3.301553,-7.975950,7.757579,0.013207
0.020000,186.429424,135.920188,117.485941,3.146448,-7.755231,11.035981,0.012041
0.020000,186.489326,135.920876,117.545847,2.995297,-7.557569,9.883102,0.010930
0.020000,186.546260,135.921469,117.602785,2.846894,-7.420133,6.871796,0.009873
0.020000,186.600326,135.921975,117.656853,2.703373,-7.176047,12.204316,0.008870
0.020000,186.651581,135.922406,117.708110,2.562864,-7.025445,7.530056,0.007919
0.020000,186.700111,135.922768,117.756641,2.426565,-6.814975,10.523518,0.007018
0.020000,186.745983,135.923070,117.802514,2.293649,-6.645786,8.459476,0.006166
